Datetime,p.u. loading,overloaded
2019/06/01 00:15:00,22.316483896454272,True
2019/06/01 00:30:00,21.111590821812953,True
2019/06/01 00:45:00,22.297097848523077,True
2019/06/01 01:00:00,16.949676340249898,True
2019/06/01 01:15:00,21.111590821812953,True
2019/06/01 01:30:00,22.297097848523077,True
2019/06/01 01:45:00,16.949676340249898,True
2019/06/01 02:00:00,16.64657433340466,True
2019/06/01 02:15:00,22.297097848523077,True
2019/06/01 02:30:00,16.949676340249898,True
2019/06/01 02:45:00,16.64657433340466,True
