Datetime,p.u. loading,overloaded
6/1/2012 1:00,149.1749429,TRUE
6/1/2012 2:00,149.1308639,TRUE
6/1/2012 3:00,149.1100175,TRUE
6/1/2012 4:00,149.5791354,TRUE
6/1/2012 5:00,149.1308639,TRUE
6/1/2012 6:00,149.1100175,TRUE
6/1/2012 7:00,149.5791354,TRUE
6/1/2012 8:00,149.6723567,TRUE
6/1/2012 9:00,149.1100175,TRUE
6/1/2012 10:00,149.5791354,TRUE
6/1/2012 11:00,149.6723567,TRUE
6/1/2012 12:00,149.1749429,TRUE
6/1/2012 13:00,149.1308639,TRUE
6/1/2012 14:00,149.1100175,TRUE
6/1/2012 15:00,149.5791354,TRUE
6/1/2012 16:00,149.1308639,TRUE
6/1/2012 17:00,149.1100175,TRUE
6/1/2012 18:00,149.5791354,TRUE
6/1/2012 19:00,149.6723567,TRUE
6/1/2012 20:00,149.1100175,TRUE
6/1/2012 21:00,149.5791354,TRUE
6/1/2012 22:00,149.6723567,TRUE
6/1/2012 23:00,149.6723567,TRUE
6/2/2012 0:00,149.6723567,TRUE
