Datetime,p.u. loading,overloaded
6/1/2012 1:00,22.28309274,TRUE
6/1/2012 2:00,22.30531032,TRUE
6/1/2012 3:00,22.28538152,TRUE
6/1/2012 4:00,22.2049006,TRUE
6/1/2012 5:00,22.30531032,TRUE
6/1/2012 6:00,22.28538152,TRUE
6/1/2012 7:00,22.2049006,TRUE
6/1/2012 8:00,22.1704519,TRUE
6/1/2012 9:00,22.28538152,TRUE
6/1/2012 10:00,22.2049006,TRUE
6/1/2012 11:00,22.1704519,TRUE
6/1/2012 12:00,22.18408849,TRUE
6/1/2012 13:00,22.17377804,TRUE
6/1/2012 14:00,22.16346758,TRUE
6/1/2012 15:00,22.15315712,TRUE
6/1/2012 16:00,22.14284667,TRUE
6/1/2012 17:00,22.13253621,TRUE
6/1/2012 18:00,22.12222575,TRUE
6/1/2012 19:00,22.1119153,TRUE
6/1/2012 20:00,22.10160484,TRUE
6/1/2012 21:00,22.09129438,TRUE
6/1/2012 22:00,22.08098393,TRUE
6/1/2012 23:00,22.07067347,TRUE
6/2/2012 0:00,22.06036302,TRUE
