Datetime,p.u. loading,overloaded
6/1/2012 1:00,17.30321915,TRUE
6/1/2012 2:00,16.22341634,TRUE
6/1/2012 3:00,17.28360263,TRUE
6/1/2012 4:00,14.67874647,TRUE
6/1/2012 5:00,16.22341634,TRUE
6/1/2012 6:00,17.28360263,TRUE
6/1/2012 7:00,14.67874647,TRUE
6/1/2012 8:00,15.11325504,TRUE
6/1/2012 9:00,17.28360263,TRUE
6/1/2012 10:00,14.67874647,TRUE
6/1/2012 11:00,15.11325504,TRUE
6/1/2012 12:00,15.01646523,TRUE
6/1/2012 13:00,14.8546093,TRUE
6/1/2012 14:00,14.69275337,TRUE
6/1/2012 15:00,14.53089743,TRUE
6/1/2012 16:00,14.3690415,TRUE
6/1/2012 17:00,14.20718557,TRUE
6/1/2012 18:00,14.04532963,TRUE
6/1/2012 19:00,13.8834737,TRUE
6/1/2012 20:00,13.72161776,TRUE
6/1/2012 21:00,13.55976183,TRUE
6/1/2012 22:00,13.3979059,TRUE
6/1/2012 23:00,13.23604996,TRUE
6/2/2012 0:00,13.07419403,TRUE
